date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
10/05/2013,blond,19.0,12.0,38393.0,M,licence,forage,92.02,oui,0
19/08/2010,blond,29.0,6.0,33756.0,M,doctorat,geologie,96.43,oui,0
06/07/2014,chatain,47.0,15.0,37118.0,M,doctorat,geologie,73.58,oui,0
14/10/2011,blond,39.0,12.0,36433.0,M,licence,forage,86.47,oui,1
08/12/2011,brun,25.0,7.0,27842.0,M,master,forage,68.35,non,1
24/04/2012,chatain,40.0,3.0,41180.0,F,master,,77.37,non,0
23/06/2012,blond,27.0,11.0,37714.0,M,licence,geologie,68.83,non,0
21/07/2010,brun,42.0,10.0,28083.0,M,doctorat,forage,95.2,oui,0
28/11/2011,brun,21.0,10.0,40127.0,F,licence,forage,70.13,non,0
22/09/2012,brun,37.0,9.0,33905.0,M,doctorat,detective,95.01,oui,0
25/03/2013,chatain,30.0,11.0,37173.0,F,doctorat,archeologie,86.04,oui,0
11/12/2012,chatain,42.0,10.0,38923.0,F,doctorat,archeologie,81.41,oui,0
09/06/2012,blond,41.0,9.0,40355.0,M,licence,geologie,66.19,oui,0
21/11/2013,chatain,32.0,,28230.0,F,licence,archeologie,59.35,non,1
07/10/2010,brun,33.0,8.0,32787.0,M,licence,archeologie,78.44,non,1
19/09/2013,brun,35.0,7.0,40349.0,F,licence,detective,78.09,oui,0
05/02/2012,chatain,30.0,8.0,30797.0,F,master,archeologie,83.8,non,0
24/05/2011,roux,48.0,12.0,41271.0,M,licence,geologie,102.02,oui,1
02/01/2010,chatain,19.0,10.0,43902.0,F,licence,detective,46.42,oui,0
05/07/2011,chatain,33.0,9.0,33524.0,M,doctorat,forage,98.64,oui,0
27/09/2011,roux,43.0,4.0,31132.0,M,bac,forage,56.44,non,0
25/12/2013,chatain,21.0,11.0,31221.0,F,master,forage,82.99,non,0
24/10/2010,brun,26.0,6.0,39403.0,M,licence,geologie,75.32,non,0
20/12/2010,chatain,35.0,3.0,25394.0,F,doctorat,forage,118.25,oui,0
06/12/2012,chatain,28.0,12.0,28479.0,M,doctorat,geologie,105.15,oui,0
18/09/2011,blond,35.0,14.0,38464.0,F,licence,detective,81.31,non,0
21/06/2013,blond,45.0,9.0,29974.0,F,master,detective,91.56,non,0
12/09/2012,chatain,33.0,9.0,38852.0,M,master,geologie,73.37,oui,0
11/01/2011,chatain,35.0,9.0,29294.0,F,licence,detective,45.93,non,1
24/11/2013,chatain,38.0,3.0,38049.0,M,master,detective,80.95,oui,0
22/06/2013,blond,35.0,11.0,36620.0,M,licence,geologie,42.88,non,0
21/02/2011,blond,24.0,15.0,28852.0,F,master,forage,103.78,oui,0
26/04/2012,chatain,38.0,11.0,43465.0,M,master,archeologie,72.37,oui,0
09/03/2012,roux,28.0,11.0,35482.0,M,bac,geologie,61.78,non,0
08/05/2011,blond,25.0,11.0,32712.0,M,bac,geologie,59.76,non,0
18/09/2010,chatain,37.0,13.0,31191.0,F,licence,detective,81.7,non,0
08/10/2012,roux,37.0,13.0,33221.0,M,licence,geologie,51.13,non,0
08/04/2013,brun,48.0,11.0,33628.0,F,licence,geologie,72.84,non,0
31/08/2011,chatain,25.0,0.0,41290.0,M,master,detective,59.17,oui,0
08/12/2014,roux,24.0,7.0,31189.0,M,licence,geologie,84.15,non,0
12/03/2010,blond,51.0,11.0,39102.0,M,bac,geologie,61.88,non,0
19/09/2013,chatain,37.0,15.0,31469.0,M,master,geologie,69.09,non,0
29/02/2012,roux,50.0,8.0,38797.0,M,licence,geologie,,oui,1
13/05/2014,blond,30.0,8.0,35846.0,M,,geologie,73.86,non,1
12/08/2013,brun,19.0,6.0,29064.0,F,master,detective,96.32,oui,0
19/01/2012,brun,53.0,12.0,37648.0,F,master,archeologie,95.2,oui,0
02/03/2014,blond,29.0,11.0,24352.0,M,master,geologie,90.4,non,0
15/05/2010,blond,34.0,12.0,33588.0,F,licence,forage,69.63,non,0
19/04/2012,chatain,19.0,12.0,23243.0,F,doctorat,detective,127.58,oui,0
13/02/2011,chatain,30.0,,30091.0,F,master,geologie,99.87,non,0
14/02/2010,chatain,8.0,11.0,36915.0,M,master,geologie,69.36,non,0
13/10/2012,brun,30.0,13.0,32314.0,F,licence,forage,65.74,non,0
16/12/2013,chatain,32.0,12.0,41405.0,M,licence,forage,69.43,oui,0
28/01/2011,brun,41.0,8.0,41766.0,M,licence,detective,59.33,oui,0
03/04/2013,blond,37.0,11.0,36042.0,M,licence,geologie,63.58,non,0
30/04/2012,brun,36.0,9.0,35563.0,M,doctorat,detective,63.92,oui,0
02/03/2014,chatain,39.0,11.0,29421.0,F,licence,detective,56.76,non,1
03/09/2014,chatain,35.0,16.0,42079.0,,licence,geologie,48.51,non,0
21/08/2010,brun,35.0,12.0,39121.0,M,licence,geologie,51.28,non,0
01/05/2013,blond,10.0,6.0,39318.0,M,licence,forage,69.82,oui,0
08/08/2012,chatain,32.0,10.0,41423.0,F,licence,archeologie,67.86,oui,1
03/07/2010,blond,42.0,11.0,38945.0,M,bac,geologie,45.98,non,0
06/05/2012,blond,32.0,14.0,35891.0,M,licence,geologie,74.99,non,0
22/11/2012,blond,24.0,11.0,34436.0,F,licence,detective,84.5,non,0
10/11/2011,blond,39.0,10.0,39427.0,F,bac,detective,60.44,non,0
22/01/2012,blond,33.0,8.0,35240.0,M,master,geologie,68.01,oui,0
26/10/2010,blond,24.0,11.0,31699.0,M,master,archeologie,92.81,oui,0
07/11/2014,chatain,30.0,10.0,28281.0,F,doctorat,detective,98.65,oui,0
15/04/2012,chatain,31.0,15.0,30005.0,F,master,forage,92.89,non,0
15/07/2014,chatain,53.0,11.0,29989.0,M,master,detective,69.35,non,1
11/10/2013,chatain,35.0,4.0,37957.0,F,master,geologie,85.85,non,0
12/02/2014,brun,24.0,13.0,35628.0,M,master,detective,71.4,oui,0
17/04/2010,chatain,25.0,9.0,33617.0,F,doctorat,detective,90.01,oui,0
19/08/2010,chatain,31.0,9.0,25360.0,M,master,forage,69.73,non,1
13/10/2012,chatain,36.0,13.0,35784.0,M,doctorat,archeologie,88.12,oui,0
08/04/2014,chatain,43.0,11.0,28965.0,F,doctorat,archeologie,125.47,oui,0
16/12/2014,roux,8.0,12.0,34060.0,M,licence,geologie,71.27,oui,0
19/12/2012,brun,42.0,15.0,,M,master,forage,67.87,non,0
01/05/2010,blond,30.0,14.0,32157.0,M,licence,detective,98.25,non,1
29/10/2010,chatain,18.0,9.0,36128.0,F,master,archeologie,76.48,oui,0
24/06/2013,chatain,29.0,16.0,47103.0,F,,detective,67.17,oui,0
26/10/2012,blond,43.0,15.0,38085.0,M,licence,detective,75.76,oui,0
20/05/2013,blond,28.0,11.0,34670.0,F,licence,archeologie,86.24,oui,0
17/03/2013,blond,19.0,8.0,33973.0,F,master,detective,90.22,oui,0
29/09/2014,brun,47.0,9.0,42292.0,F,licence,archeologie,79.65,oui,0
01/12/2012,brun,36.0,9.0,37822.0,M,licence,geologie,65.16,non,0
23/08/2012,chatain,39.0,6.0,32191.0,F,master,detective,91.29,oui,0
12/08/2014,blond,34.0,6.0,30317.0,M,licence,geologie,53.96,non,0
15/12/2014,brun,41.0,11.0,26114.0,F,master,geologie,103.85,non,0
20/04/2014,brun,32.0,5.0,38908.0,M,master,detective,81.94,oui,0
29/04/2012,brun,33.0,14.0,29976.0,M,master,geologie,89.37,non,0
23/11/2011,blond,40.0,10.0,34100.0,M,doctorat,geologie,97.0,oui,1
06/06/2012,blond,21.0,7.0,30971.0,M,master,forage,75.17,non,0
29/03/2011,blond,25.0,13.0,41906.0,M,bac,geologie,45.86,non,0
01/05/2013,brun,18.0,4.0,33875.0,M,licence,geologie,40.61,non,0
31/10/2012,brun,43.0,8.0,30821.0,F,licence,forage,53.68,non,0
28/08/2011,chatain,27.0,7.0,35555.0,M,master,geologie,84.8,oui,0
19/09/2012,chatain,29.0,9.0,33764.0,M,master,geologie,71.26,non,0
27/08/2011,brun,31.0,6.0,32691.0,F,master,geologie,93.4,non,0
15/12/2010,blond,25.0,12.0,35663.0,M,licence,geologie,83.15,non,0
18/06/2011,brun,29.0,11.0,34912.0,F,master,forage,89.24,oui,0
19/05/2010,blond,18.0,13.0,31291.0,F,licence,geologie,81.45,non,0
09/04/2012,chatain,39.0,12.0,30423.0,F,doctorat,detective,88.27,oui,0
10/04/2013,blond,35.0,11.0,34161.0,M,licence,detective,44.08,non,0
15/11/2010,chatain,24.0,12.0,32837.0,F,master,detective,78.37,non,0
07/04/2011,blond,39.0,15.0,38591.0,M,licence,forage,72.83,non,0
12/09/2010,roux,17.0,8.0,29611.0,M,licence,geologie,87.93,non,0
30/09/2010,chatain,32.0,5.0,37946.0,F,doctorat,geologie,96.69,oui,0
24/07/2014,chatain,35.0,10.0,34418.0,M,master,geologie,56.23,non,0
04/02/2011,blond,35.0,9.0,37426.0,M,bac,geologie,81.96,non,0
10/09/2012,blond,44.0,11.0,35191.0,M,master,geologie,74.45,oui,0
01/02/2011,blond,27.0,8.0,40050.0,M,licence,archeologie,78.26,oui,0
26/12/2012,brun,34.0,11.0,35418.0,F,master,detective,80.55,oui,0
30/11/2014,blond,35.0,12.0,29185.0,M,master,geologie,88.37,non,0
05/04/2014,chatain,37.0,8.0,35095.0,F,master,detective,85.45,oui,0
18/10/2012,blond,19.0,12.0,36097.0,M,licence,detective,89.83,oui,1
27/12/2014,blond,36.0,7.0,24718.0,M,doctorat,geologie,103.92,oui,0
04/03/2014,roux,28.0,15.0,44032.0,M,licence,geologie,55.97,oui,0
02/10/2011,brun,38.0,9.0,45541.0,F,bac,forage,34.81,non,0
12/03/2012,blond,28.0,7.0,38938.0,M,licence,geologie,71.52,non,0
29/10/2012,blond,53.0,6.0,36839.0,F,licence,archeologie,77.35,non,0
16/06/2010,brun,31.0,8.0,40554.0,M,master,geologie,72.26,oui,1
01/03/2013,blond,31.0,6.0,27948.0,M,master,geologie,97.67,non,0
01/07/2012,blond,39.0,8.0,33746.0,M,licence,detective,62.59,non,0
16/06/2010,brun,21.0,10.0,36116.0,F,master,forage,85.72,oui,0
01/10/2010,brun,33.0,8.0,30505.0,M,master,geologie,69.83,non,1
05/07/2011,chatain,47.0,10.0,27926.0,F,doctorat,geologie,85.8,non,0
13/11/2010,chatain,26.0,6.0,44084.0,M,licence,geologie,12.63,non,0
04/07/2011,chatain,26.0,10.0,33168.0,F,licence,geologie,65.83,non,1
11/05/2011,blond,38.0,13.0,34807.0,M,licence,geologie,78.6,non,0
19/09/2011,chatain,32.0,15.0,30851.0,F,licence,geologie,77.84,non,0
29/10/2011,blond,26.0,5.0,39865.0,M,master,geologie,64.74,oui,0
07/02/2014,blond,25.0,13.0,24575.0,M,licence,geologie,70.39,non,0
10/04/2012,brun,15.0,12.0,24054.0,M,master,geologie,54.13,non,0
07/05/2011,brun,27.0,7.0,25572.0,M,master,geologie,73.82,non,0
30/10/2011,blond,21.0,13.0,37506.0,M,licence,geologie,71.07,non,0
12/02/2013,chatain,23.0,12.0,37979.0,F,doctorat,archeologie,96.25,oui,0
07/06/2011,chatain,12.0,2.0,29034.0,F,doctorat,forage,103.23,oui,0
16/05/2014,blond,41.0,,39976.0,M,bac,detective,48.02,non,0
08/06/2014,chatain,37.0,2.0,33113.0,M,doctorat,geologie,81.21,oui,0
31/08/2011,chatain,36.0,4.0,37524.0,F,doctorat,detective,81.66,oui,0
11/09/2010,brun,32.0,10.0,37139.0,M,master,geologie,75.45,oui,0
29/08/2011,chatain,17.0,11.0,36988.0,M,master,detective,68.28,oui,0
05/04/2012,chatain,38.0,8.0,35582.0,F,master,forage,95.49,non,0
13/08/2011,blond,15.0,6.0,41332.0,M,bac,forage,34.45,non,0
10/11/2014,blond,45.0,8.0,30229.0,M,master,geologie,95.49,oui,0
12/01/2013,brun,26.0,10.0,40470.0,M,licence,geologie,31.29,non,0
24/07/2012,chatain,22.0,8.0,31772.0,F,master,forage,51.26,non,1
04/02/2011,brun,26.0,13.0,37454.0,M,licence,forage,55.42,non,0
20/11/2011,brun,30.0,7.0,34980.0,F,licence,archeologie,51.51,non,0
15/07/2012,blond,28.0,14.0,26970.0,F,licence,forage,71.19,non,0
04/03/2010,roux,22.0,7.0,37146.0,M,licence,forage,100.0,oui,1
05/07/2010,chatain,49.0,6.0,35364.0,M,master,geologie,93.78,non,0
29/03/2012,blond,33.0,11.0,36732.0,M,licence,forage,68.68,non,0
13/01/2013,blond,24.0,10.0,33139.0,F,licence,geologie,86.24,non,0
24/09/2013,brun,30.0,3.0,29344.0,F,,forage,80.27,non,0
17/06/2013,chatain,36.0,7.0,34575.0,M,doctorat,geologie,58.83,oui,1
,blond,53.0,7.0,35100.0,M,bac,geologie,51.02,non,0
13/01/2010,blond,23.0,9.0,29569.0,M,master,forage,89.78,oui,0
24/06/2010,blond,27.0,10.0,42641.0,M,bac,geologie,71.99,non,0
05/09/2013,chatain,28.0,9.0,23431.0,F,master,geologie,107.26,non,0
19/11/2011,brun,38.0,8.0,33852.0,M,licence,geologie,67.17,non,1
07/11/2012,chatain,39.0,15.0,,F,doctorat,forage,110.52,oui,0
16/07/2013,blond,51.0,5.0,36189.0,M,master,geologie,78.22,oui,1
12/01/2010,brun,36.0,6.0,37167.0,M,master,forage,70.21,oui,0
26/11/2010,blond,35.0,8.0,36787.0,M,licence,detective,77.44,oui,0
12/05/2012,chatain,40.0,15.0,33090.0,M,doctorat,geologie,95.46,oui,0
19/03/2012,brun,34.0,10.0,25449.0,M,doctorat,geologie,103.09,oui,0
02/04/2013,chatain,30.0,8.0,33213.0,M,master,geologie,58.66,non,0
22/12/2010,roux,49.0,11.0,25442.0,F,licence,geologie,89.28,non,0
02/07/2013,chatain,50.0,12.0,39877.0,F,master,detective,69.84,oui,0
20/08/2012,brun,39.0,4.0,28370.0,M,doctorat,geologie,79.27,non,0
15/04/2012,chatain,12.0,4.0,44770.0,M,licence,geologie,33.61,non,0
22/04/2014,brun,33.0,5.0,32927.0,M,master,geologie,69.6,oui,1
16/06/2010,chatain,16.0,11.0,39272.0,M,master,geologie,41.95,non,0
15/03/2014,chatain,38.0,12.0,33451.0,F,doctorat,detective,106.65,oui,0
25/07/2011,chatain,32.0,13.0,23603.0,F,doctorat,forage,102.6,oui,0
17/07/2010,roux,36.0,13.0,21735.0,F,licence,geologie,84.47,non,0
04/01/2013,roux,41.0,15.0,23878.0,M,master,forage,101.9,oui,0
30/03/2011,blond,23.0,8.0,37436.0,M,licence,geologie,71.23,non,0
29/09/2014,brun,33.0,15.0,34505.0,M,master,geologie,86.26,non,0
07/12/2013,blond,39.0,8.0,41105.0,M,licence,detective,58.56,oui,0
31/07/2011,blond,35.0,11.0,35524.0,F,licence,archeologie,54.4,non,0
24/12/2013,blond,5.0,13.0,39079.0,M,licence,geologie,55.41,non,0
20/06/2013,blond,67.0,3.0,23851.0,F,licence,geologie,66.4,non,0
13/03/2014,brun,19.0,4.0,34449.0,M,master,geologie,85.58,non,0
19/04/2013,brun,25.0,6.0,30559.0,F,licence,forage,66.4,non,0
08/05/2012,blond,35.0,9.0,38104.0,M,licence,forage,63.8,oui,0
20/01/2013,blond,44.0,9.0,34087.0,M,licence,forage,85.73,non,0
26/11/2010,blond,35.0,9.0,41150.0,M,master,geologie,108.89,oui,1
12/05/2012,chatain,40.0,13.0,39715.0,M,licence,forage,45.81,non,0
20/07/2012,chatain,33.0,6.0,28461.0,M,doctorat,forage,95.89,oui,0
23/06/2012,roux,22.0,4.0,32498.0,M,licence,detective,85.99,oui,0
07/04/2010,chatain,44.0,2.0,36885.0,M,doctorat,detective,78.78,oui,0
18/12/2014,chatain,35.0,9.0,28645.0,M,doctorat,geologie,66.41,non,1
19/01/2013,blond,40.0,15.0,38439.0,M,licence,forage,67.4,non,0
26/10/2012,blond,51.0,4.0,45223.0,M,bac,forage,35.02,oui,0
02/12/2012,chatain,35.0,10.0,30506.0,F,master,geologie,77.6,non,0
07/07/2014,brun,43.0,10.0,35910.0,F,licence,geologie,59.87,non,1
13/05/2012,blond,34.0,9.0,30607.0,M,master,geologie,77.32,non,0
11/04/2011,blond,35.0,10.0,27594.0,F,master,detective,116.44,oui,0
21/12/2010,brun,42.0,9.0,44036.0,M,licence,forage,47.17,oui,0
09/06/2010,brun,37.0,9.0,33618.0,M,master,geologie,67.75,non,0
31/05/2013,chatain,32.0,8.0,39454.0,F,doctorat,geologie,50.2,oui,1
21/01/2011,blond,37.0,12.0,39535.0,F,bac,detective,64.72,non,0
06/12/2012,chatain,,7.0,27457.0,F,doctorat,detective,118.66,oui,0
01/07/2012,roux,24.0,12.0,45574.0,F,licence,geologie,106.17,oui,1
26/01/2013,blond,37.0,2.0,32179.0,F,master,detective,91.19,oui,0
09/04/2012,blond,45.0,9.0,32226.0,F,licence,archeologie,93.19,oui,0
22/03/2014,brun,24.0,3.0,41346.0,M,licence,detective,35.77,non,0
30/01/2013,blond,39.0,10.0,32064.0,,licence,forage,65.69,non,0
12/11/2012,chatain,41.0,5.0,36528.0,F,master,detective,95.32,oui,0
19/01/2014,,35.0,15.0,38212.0,M,master,geologie,74.34,oui,1
08/03/2013,chatain,39.0,8.0,34102.0,M,doctorat,detective,70.59,oui,1
26/11/2011,chatain,30.0,10.0,36291.0,F,doctorat,forage,100.06,oui,0
10/09/2010,blond,51.0,4.0,28810.0,M,licence,geologie,75.27,non,0
24/05/2010,roux,19.0,9.0,31760.0,M,bac,geologie,66.0,non,0
04/07/2013,blond,38.0,6.0,34753.0,M,master,forage,90.73,oui,1
19/09/2013,blond,39.0,11.0,32492.0,M,licence,geologie,81.49,non,0
02/11/2013,brun,41.0,9.0,33986.0,M,master,geologie,49.42,non,0
01/11/2011,roux,37.0,10.0,34027.0,M,licence,geologie,69.11,non,0
02/11/2011,brun,32.0,12.0,41936.0,F,bac,forage,74.39,non,0
20/09/2012,chatain,23.0,7.0,32716.0,F,master,forage,79.55,non,0
11/08/2013,chatain,45.0,5.0,35380.0,F,master,geologie,69.29,non,0
29/05/2011,brun,25.0,12.0,35214.0,F,bac,archeologie,74.58,non,1
01/01/2012,chatain,31.0,10.0,37188.0,M,doctorat,detective,88.92,oui,0
12/01/2014,brun,37.0,,36960.0,M,licence,detective,59.69,oui,0
24/01/2010,chatain,37.0,10.0,39414.0,M,licence,geologie,65.14,non,0
13/08/2014,blond,39.0,8.0,38985.0,M,bac,forage,61.37,non,0
07/03/2012,blond,33.0,5.0,31066.0,M,licence,detective,88.6,non,1
09/08/2012,roux,43.0,14.0,30902.0,M,licence,forage,78.25,non,0
11/09/2011,brun,18.0,11.0,34015.0,M,master,detective,86.02,oui,0
18/10/2012,brun,19.0,3.0,32162.0,M,licence,geologie,47.4,non,0
09/10/2014,blond,35.0,6.0,29596.0,F,licence,detective,81.82,non,0
11/09/2010,brun,42.0,4.0,42683.0,M,master,forage,76.56,oui,0
18/04/2010,chatain,16.0,11.0,39905.0,F,master,forage,63.33,oui,0
23/04/2012,blond,26.0,9.0,29461.0,F,master,archeologie,93.56,oui,0
04/12/2012,brun,32.0,10.0,26589.0,F,,geologie,107.17,non,0
28/02/2010,chatain,41.0,8.0,38073.0,F,licence,detective,68.39,non,1
29/05/2010,brun,50.0,10.0,35154.0,M,master,detective,87.93,oui,0
01/04/2010,blond,29.0,10.0,32550.0,F,licence,geologie,77.2,non,0
18/04/2012,brun,36.0,8.0,41640.0,F,master,archeologie,103.84,oui,0
04/12/2011,brun,31.0,7.0,43251.0,M,licence,geologie,45.81,non,0
19/07/2013,chatain,27.0,5.0,42131.0,M,master,detective,60.45,oui,0
28/08/2011,chatain,49.0,11.0,37496.0,F,doctorat,forage,108.78,oui,0
28/09/2012,chatain,36.0,10.0,36275.0,M,master,forage,59.99,non,0
05/05/2010,blond,35.0,8.0,37143.0,M,bac,geologie,67.57,non,0
20/11/2010,brun,33.0,9.0,38129.0,F,licence,archeologie,74.14,non,1
03/01/2014,brun,18.0,10.0,41923.0,F,licence,detective,49.53,non,0
25/06/2010,blond,31.0,9.0,43237.0,M,licence,forage,74.36,oui,0
15/04/2011,brun,22.0,8.0,41802.0,F,licence,forage,65.63,non,0
21/05/2010,roux,43.0,7.0,37466.0,M,licence,geologie,81.39,oui,0
02/08/2011,blond,31.0,6.0,24928.0,F,master,geologie,106.87,non,0
16/05/2012,blond,59.0,10.0,38734.0,M,master,forage,53.17,oui,0
22/10/2013,brun,44.0,9.0,33993.0,F,master,forage,96.03,oui,0
22/04/2011,brun,38.0,14.0,33454.0,F,licence,geologie,83.68,non,0
14/05/2010,blond,45.0,3.0,31596.0,F,licence,forage,72.94,non,0
13/02/2010,brun,45.0,13.0,29078.0,M,master,geologie,66.84,non,0
01/07/2014,chatain,37.0,9.0,40178.0,F,bac,forage,75.24,non,0
06/01/2010,chatain,35.0,16.0,33681.0,M,master,geologie,56.64,non,0
21/10/2010,brun,27.0,10.0,36626.0,F,licence,geologie,91.1,non,0
22/12/2013,roux,44.0,10.0,32234.0,F,bac,forage,57.01,non,0
22/01/2014,roux,29.0,14.0,36678.0,M,bac,geologie,73.67,non,0
25/06/2014,blond,42.0,7.0,34379.0,F,master,detective,93.19,oui,0
09/01/2010,brun,36.0,15.0,36781.0,F,licence,detective,61.84,non,0
05/01/2011,chatain,42.0,4.0,37392.0,F,master,archeologie,80.78,oui,0
19/07/2010,roux,30.0,14.0,36735.0,F,bac,detective,81.91,non,0
20/04/2014,chatain,46.0,14.0,34559.0,F,master,forage,80.94,non,0
09/03/2012,roux,31.0,5.0,42061.0,M,bac,detective,59.37,non,0
03/02/2013,chatain,37.0,7.0,28453.0,M,doctorat,geologie,86.89,oui,0
16/11/2011,blond,28.0,5.0,25235.0,F,master,geologie,84.63,non,0
23/12/2013,roux,37.0,11.0,30145.0,M,licence,geologie,73.71,non,0
09/07/2013,brun,33.0,14.0,37488.0,M,master,forage,81.98,oui,0
02/10/2012,brun,50.0,15.0,35671.0,F,licence,geologie,82.94,non,0
04/01/2014,chatain,30.0,12.0,41565.0,F,licence,forage,75.0,oui,0
03/09/2010,brun,38.0,9.0,27300.0,F,doctorat,geologie,109.05,oui,0
11/01/2011,chatain,34.0,5.0,27076.0,F,master,forage,84.47,non,0
11/02/2010,brun,33.0,15.0,40515.0,F,licence,detective,79.78,oui,0
11/08/2014,blond,36.0,8.0,30465.0,M,doctorat,detective,109.19,oui,0
11/05/2010,brun,28.0,4.0,29599.0,M,master,geologie,71.34,non,0
24/05/2013,roux,20.0,6.0,34446.0,M,bac,geologie,71.14,non,0
08/04/2010,chatain,27.0,13.0,42752.0,M,doctorat,forage,56.02,oui,0
22/01/2013,blond,38.0,7.0,30828.0,M,master,detective,87.73,oui,0
21/08/2013,blond,45.0,7.0,32197.0,F,licence,forage,94.44,non,0
23/11/2014,chatain,54.0,8.0,39191.0,F,licence,forage,56.18,non,0
23/11/2012,roux,35.0,8.0,30451.0,M,master,detective,91.5,oui,0
16/10/2011,brun,44.0,9.0,39927.0,M,licence,geologie,59.12,non,0
14/02/2011,chatain,34.0,17.0,38855.0,F,master,detective,62.19,oui,0
16/10/2011,blond,31.0,14.0,25360.0,M,master,geologie,75.73,non,0
28/07/2013,brun,61.0,16.0,33535.0,M,master,forage,85.39,oui,0
25/08/2014,blond,33.0,11.0,37114.0,M,licence,geologie,51.45,non,0
11/09/2014,roux,44.0,11.0,27284.0,M,licence,geologie,87.4,non,0
28/11/2011,brun,35.0,8.0,34426.0,M,master,geologie,97.71,oui,0
23/01/2013,brun,,11.0,31671.0,F,licence,geologie,68.29,non,0
16/06/2014,chatain,16.0,10.0,40406.0,F,master,archeologie,82.27,oui,0
07/07/2013,chatain,37.0,14.0,38425.0,M,master,forage,75.44,oui,0
30/07/2011,chatain,31.0,13.0,38876.0,F,doctorat,archeologie,82.85,oui,0
29/09/2012,brun,46.0,8.0,36078.0,M,licence,geologie,52.61,non,0
02/12/2010,chatain,54.0,10.0,38132.0,M,doctorat,geologie,62.53,oui,0
08/03/2012,blond,23.0,7.0,38498.0,M,master,geologie,95.36,oui,0
06/11/2013,brun,35.0,8.0,32079.0,M,doctorat,detective,87.74,oui,0
07/10/2012,chatain,21.0,11.0,32504.0,F,doctorat,forage,109.26,oui,0
24/06/2011,blond,50.0,5.0,24775.0,M,doctorat,geologie,112.7,oui,0
02/03/2013,brun,45.0,8.0,39225.0,F,bac,archeologie,73.21,non,1
04/05/2014,blond,41.0,15.0,33563.0,M,master,forage,94.54,oui,0
19/09/2010,chatain,36.0,9.0,41394.0,F,licence,forage,77.11,non,0
30/03/2013,brun,21.0,11.0,38344.0,F,licence,detective,67.72,oui,0
03/11/2014,blond,41.0,5.0,37460.0,M,licence,forage,54.41,oui,0
13/10/2014,roux,45.0,6.0,28482.0,F,bac,geologie,78.59,non,0
09/08/2012,roux,47.0,8.0,36659.0,M,licence,forage,75.78,oui,0
13/11/2014,roux,39.0,13.0,36421.0,M,doctorat,geologie,101.9,oui,1
20/07/2012,chatain,36.0,8.0,39638.0,F,bac,forage,48.56,non,0
09/07/2011,blond,46.0,9.0,32871.0,F,licence,archeologie,74.83,oui,0
30/03/2012,brun,55.0,11.0,26161.0,F,master,detective,108.31,oui,0
29/11/2013,roux,28.0,7.0,30139.0,M,licence,detective,67.29,non,0
11/10/2014,blond,29.0,6.0,35083.0,M,master,,92.26,oui,0
20/06/2014,blond,42.0,8.0,27231.0,M,doctorat,geologie,91.51,oui,0
09/08/2014,blond,35.0,6.0,36331.0,F,bac,detective,71.28,non,0
05/10/2013,roux,33.0,7.0,28529.0,M,licence,geologie,87.23,non,0
26/11/2010,brun,35.0,8.0,37154.0,M,,geologie,72.34,non,0
02/07/2012,brun,20.0,10.0,37925.0,M,master,geologie,66.91,oui,1
06/12/2010,brun,27.0,6.0,27381.0,M,master,geologie,69.99,non,0
15/09/2013,blond,44.0,9.0,40048.0,M,bac,geologie,47.66,non,0
18/10/2013,chatain,25.0,10.0,40382.0,F,master,archeologie,74.53,oui,0
30/07/2013,brun,39.0,16.0,37287.0,M,master,geologie,69.05,oui,0
09/03/2014,chatain,38.0,6.0,30691.0,F,master,forage,69.89,non,0
01/10/2010,blond,43.0,6.0,25587.0,M,master,geologie,76.5,non,0
06/06/2011,chatain,43.0,11.0,39516.0,F,licence,forage,76.64,non,0
05/06/2012,blond,33.0,6.0,35353.0,F,bac,geologie,71.01,non,0
,brun,54.0,6.0,34329.0,F,master,forage,107.12,oui,1
06/05/2012,chatain,40.0,13.0,38946.0,M,bac,archeologie,69.91,non,1
27/09/2013,brun,37.0,8.0,36355.0,F,bac,detective,72.71,non,1
28/08/2012,chatain,47.0,10.0,34062.0,F,master,geologie,41.99,non,1
06/09/2013,brun,48.0,8.0,39954.0,M,licence,geologie,57.06,non,0
16/09/2014,brun,37.0,8.0,39917.0,F,master,detective,82.33,oui,0
09/01/2011,chatain,53.0,7.0,29725.0,F,doctorat,geologie,105.48,oui,0
30/01/2010,brun,52.0,8.0,27503.0,M,doctorat,geologie,85.72,oui,0
